Vehicle,PaymentYear,TotalPayment
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",4,36472.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",5,45590.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",6,48289.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",7,50988.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",8,53687.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",9,56386.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",10,59085.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",11,61784.0
"Volkswagen GLI 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",12,64483.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",1,8239.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",2,16478.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",3,24717.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",4,32956.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",5,41195.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",6,43894.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",7,46593.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",8,49292.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",9,51991.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",10,54690.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",11,57389.0
"Mazda 3 4-Door 2WD 2.5 L, 4 cyl, Automatic (S6)",12,60088.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",1,10859.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",2,21718.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",3,32577.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",4,43436.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",5,54295.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",6,57444.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",7,60593.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",8,63742.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",9,66891.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",10,70040.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",11,73189.0
"Mazda MX-5 2.0 L, 4 cyl, Automatic (S6)",12,76338.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",1,11599.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",2,23198.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",3,34797.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",4,46396.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",5,57995.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",6,61144.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",7,64293.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",8,67442.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",9,70591.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",10,73740.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",11,76889.0
"Volvo S60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo",12,80038.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",1,8598.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",2,17196.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",3,25794.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",4,34392.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",5,42990.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",6,45789.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",7,48588.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",8,51387.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",9,54186.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",10,56985.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",11,59784.0
"Subaru Crosstrek AWD 2.5 L, 4 cyl, Automatic (AV-S8)",12,62583.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",1,10174.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",2,20348.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",3,30522.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",4,40696.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",5,50870.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",6,53669.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",7,56468.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",8,59267.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",9,62066.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",10,64865.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",11,67664.0
"Toyota RAV4 AWD 2.5 L, 4 cyl, Automatic (S8)",12,70463.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",1,10119.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",2,20238.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",3,30357.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",4,40476.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",5,50595.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",6,53394.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",7,56193.0
"Honda CR-V AWD 1.5 L, 4 cyl, Automatic (variable gear ratios), Turbo",8,58992.0
