Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range,EngineType
"2022 GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1519combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$57,300 – $75,200",18.6 barrels/yr,554 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Land Rover Defender 90 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,16MPG1519combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$47,700 – $109,000",18.6 barrels/yr,545 grams/mile, 374 milesTotal Range,Regular Gasoline
"2022 Lexus GX 460 4.6 L, 8 cyl, Automatic (S6), Premium Gasoline",,16MPG1519combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$56,125 – $65,635",18.6 barrels/yr,542 grams/mile, 368 milesTotal Range,Regular Gasoline
"2022 Ferrari F8 Spider 3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",,16MPG1518combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100", ,18.6 barrels/yr,552 grams/mile,Range not available,Regular Gasoline
"2022 Ford F150 RAPTOR 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,16MPG1518combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300", ,18.6 barrels/yr,553 grams/mile, 416 milesTotal Range,Regular Gasoline
"2022 Porsche 911 GT3 4.0 L, 6 cyl, Automatic (AM-S7), Premium Gasoline",,16MPG1518combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$161,100",18.6 barrels/yr,538 grams/mile, 270 milesTotal Range,Regular Gasoline
"2022 Porsche 911 GT3 Touring 4.0 L, 6 cyl, Automatic (AM-S7), Premium Gasoline",,16MPG1518combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$161,100",18.6 barrels/yr,539 grams/mile, 270 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado Cab Chassis 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1517combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,17,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300", ,18.6 barrels/yr,555 grams/mile,Range not available,Regular Gasoline
"2022 GMC Sierra Cab Chassis 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1517combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,17,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300", ,18.6 barrels/yr,555 grams/mile,Range not available,Regular Gasoline
"2022 Mercedes-Benz AMG SL55 4matic Plus 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1421combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,21,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$137,400",18.6 barrels/yr,546 grams/mile, 296 milesTotal Range,Regular Gasoline
"2022 Mercedes-Benz AMG SL63 4matic Plus 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1421combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,21,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$178,100",18.6 barrels/yr,546 grams/mile, 296 milesTotal Range,Regular Gasoline
"2022 Aston Martin DBX V8 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100", ,18.6 barrels/yr,556 grams/mile,Range not available,Regular Gasoline
"2022 Chevrolet Camaro 6.2 L, 8 cyl, Manual 6-spd, Supercharger, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$25,000 – $69,000",18.6 barrels/yr,562 grams/mile, 304 milesTotal Range,Regular Gasoline
"2022 Chevrolet Suburban 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$52,400 – $72,700",18.6 barrels/yr,542 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Chevrolet Suburban 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$52,400 – $72,700",18.6 barrels/yr,547 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Chevrolet Tahoe 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$49,700 – $70,000",18.6 barrels/yr,542 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Tahoe 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$49,700 – $70,000",18.6 barrels/yr,547 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$51,600 – $69,500",18.6 barrels/yr,542 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$51,600 – $69,500",18.6 barrels/yr,547 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Infiniti QX80 2WD 5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",,16MPG1420combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$71,950 – $83,100",18.6 barrels/yr,552 grams/mile, 416 milesTotal Range,Regular Gasoline
"2022 Cadillac Escalade 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$76,295 – $104,595",18.6 barrels/yr,548 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Cadillac Escalade 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$76,295 – $104,595",18.6 barrels/yr,547 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Cadillac Escalade 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$79,295 – $107,595",18.6 barrels/yr,568 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Cadillac Escalade 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$79,295 – $107,595",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$38,400 – $62,800",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$38,400 – $62,800",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$38,400 – $62,800",18.6 barrels/yr,556 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Suburban 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$55,400 – $75,700",18.6 barrels/yr,569 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Chevrolet Suburban 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$55,400 – $75,700",18.6 barrels/yr,568 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Chevrolet Suburban 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$55,400 – $75,700",18.6 barrels/yr,555 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Chevrolet Tahoe 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$52,700 – $73,000",18.6 barrels/yr,568 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Tahoe 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$52,700 – $73,000",18.6 barrels/yr,556 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Tahoe 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$52,700 – $73,000",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Sierra 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$40,000 – $81,900",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$40,000 – $81,900",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Sierra 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$40,000 – $81,900",18.6 barrels/yr,550 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$54,600 – $72,500",18.6 barrels/yr,556 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$54,600 – $72,500",18.6 barrels/yr,568 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$54,600 – $72,500",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Yukon XL 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$54,300 – $72,200",18.6 barrels/yr,562 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 GMC Yukon XL 2WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$54,300 – $72,200",18.6 barrels/yr,561 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$3,300","$57,300 – $75,200",18.6 barrels/yr,569 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$57,300 – $75,200",18.6 barrels/yr,568 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$57,300 – $75,200",18.6 barrels/yr,555 grams/mile, 448 milesTotal Range,Regular Gasoline
"2022 Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$50,500 – $112,200",18.6 barrels/yr,563 grams/mile, 381 milesTotal Range,Regular Gasoline
"2022 Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$183,100 – $186,700",18.6 barrels/yr,569 grams/mile, 440 milesTotal Range,Regular Gasoline
"2022 Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$49,900 – $66,200",18.6 barrels/yr,558 grams/mile, 416 milesTotal Range,Regular Gasoline
"2022 Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$129,900",18.6 barrels/yr,553 grams/mile, 379 milesTotal Range,Regular Gasoline
"2022 Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,16MPG1419combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$180,800",18.6 barrels/yr,555 grams/mile, 379 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$38,400 – $62,800",18.6 barrels/yr,555 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100", ,18.6 barrels/yr,566 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100", ,18.6 barrels/yr,566 grams/mile, 384 milesTotal Range,Regular Gasoline
"2022 McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$382,500",18.6 barrels/yr,565 grams/mile,Range not available,Regular Gasoline
"2022 Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$161,100",18.6 barrels/yr,571 grams/mile, 270 milesTotal Range,Regular Gasoline
"2022 Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,16MPG1418combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,18,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$161,100",18.6 barrels/yr,570 grams/mile, 270 milesTotal Range,Regular Gasoline
"2022 Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1417combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,14,17,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$139,900",18.6 barrels/yr,569 grams/mile,Range not available,Regular Gasoline
"2022 Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger, Premium Gasoline",,16MPG1322combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,22,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$50,095",18.6 barrels/yr,557 grams/mile, 272 milesTotal Range,Regular Gasoline
"2022 Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger, Premium Gasoline",,16MPG1322combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,22,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$69,040 – $86,645",18.6 barrels/yr,546 grams/mile, 296 milesTotal Range,Regular Gasoline
"2022 Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger, Premium Gasoline",,16MPG1321combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,21,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$25,000 – $69,000",18.6 barrels/yr,571 grams/mile, 304 milesTotal Range,Regular Gasoline
"2022 Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger, Premium Gasoline",,16MPG1321combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,21,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$69,040 – $86,645",18.6 barrels/yr,567 grams/mile, 296 milesTotal Range,Regular Gasoline
"2022 Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger, Premium Gasoline",,16MPG1321combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,21,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$75,040 – $84,640",18.6 barrels/yr,567 grams/mile, 296 milesTotal Range,Regular Gasoline
"2022 BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo, Premium Gasoline",,16MPG1320combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100", ,18.6 barrels/yr,570 grams/mile, 330 milesTotal Range,Regular Gasoline
"2022 Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,16MPG1320combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$110,600",18.6 barrels/yr,560 grams/mile, 338 milesTotal Range,Regular Gasoline
"2022 Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,16MPG1320combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$115,400",18.6 barrels/yr,562 grams/mile, 338 milesTotal Range,Regular Gasoline
"2022 Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,16MPG1320combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$153,100",18.6 barrels/yr,562 grams/mile, 338 milesTotal Range,Regular Gasoline
"2022 Maserati Quattroporte Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,16MPG1320combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,13,20,,combined city/hwy,city,hwy,6.2 gal/100 mi,,,"$4,100","$143,200",18.6 barrels/yr,560 grams/mile, 338 milesTotal Range,Regular Gasoline
"2022 Ford Bronco Raptor 4WD 3.0 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,15MPG1516combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,15,16,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550","$68,500",19.8 barrels/yr,577 grams/mile, 312 milesTotal Range,Regular Gasoline
"2022 Ford F150 RAPTOR 37 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,15MPG1516combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,15,16,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,578 grams/mile, 390 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado Mud Terrain Tires 4WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1418combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,18,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,577 grams/mile, 360 milesTotal Range,Regular Gasoline
"2022 Ford F150 RAPTOR 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,15MPG1418combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,18,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,593 grams/mile, 390 milesTotal Range,Regular Gasoline
"2022 GMC Sierra Mud Terrain Tires 4WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1418combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,18,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,577 grams/mile, 360 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado 4WD ZR2 6.2 L, 8 cyl, Automatic 10-spd, Premium Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$4,350","$67,600",19.8 barrels/yr,588 grams/mile, 360 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,583 grams/mile,Range not available,Regular Gasoline
"2022 Chevrolet Silverado Cab Chassis 4WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,589 grams/mile,Range not available,Regular Gasoline
"2022 Chevrolet Silverado Mud Terrain Tires 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,585 grams/mile, 360 milesTotal Range,Regular Gasoline
"2022 Chevrolet Silverado Mud Terrain Tires 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,581 grams/mile, 360 milesTotal Range,Regular Gasoline
"2022 GMC Sierra Cab Chassis 2WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,583 grams/mile,Range not available,Regular Gasoline
"2022 GMC Sierra Cab Chassis 4WD 5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,589 grams/mile,Range not available,Regular Gasoline
"2022 GMC Sierra Mud Terrain Tires 4WD 5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",,15MPG1417combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,17,,combined city/hwy,city,hwy,6.7 gal/100 mi,,,"$3,550", ,19.8 barrels/yr,580 grams/mile, 360 milesTotal Range,Regular Gasoline
